epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2263.46,1.61099,2.45468,1.22324,0.74588,0.61221,0.64464,0.28323,1.68406,2.29455,1.31872,0.000664188,0.000664188,0.000664188
